.db,dbfile,Data Base File,,,,,,0x00000000,0x00000000,"imageres.dll,-67",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Image Resource,Microsoft Corporation
.dbg,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dbs,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dct,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.def,,,,text,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.der,CERFile,Security Certificate,application/x-x509-ca-cert,,,,,0x00000000,0x00000000,"cryptui.dll,-3410",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7601.17514 (win7sp1_rtm.101119-1850),Microsoft Trust UI Provider,Microsoft Corporation
.desklink,CLSID\{9E56BE61-C50F-11CF-9A2C-00A0C90A90CE},Desktop Shortcut,,,,,,0x00000000,0x00000000,"%SystemRoot%\system32\imageres.dll,-110",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Image Resource,Microsoft Corporation
.det,Outlook.File.det.14,Office Data File,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\COMMON~1\MICROS~1\OFFICE14\MSOICONS.EXE,6",7/5/2012 4:46:09 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.diagcab,Diagnostic.Cabinet,Diagnostic Cabinet,,,,,,0x00000000,0x00000000,"%SystemRoot%\system32\msdt.exe,-10013",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Diagnostics Troubleshooting Wizard,Microsoft Corporation
.diagcfg,Diagnostic.Config,Diagnostic Configuration,,,,,,0x00000000,0x00000000,"%SystemRoot%\system32\msdt.exe,-10015",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Diagnostics Troubleshooting Wizard,Microsoft Corporation
.diagpkg,Diagnostic.Document,Diagnostic Document,,,,,,0x00000000,0x00000000,"%SystemRoot%\system32\msdt.exe,-10011",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Diagnostics Troubleshooting Wizard,Microsoft Corporation
.dib,Paint.Picture,Bitmap Image,image/bmp,image,,,,0x00000000,0x00000000,"%systemroot%\system32\imageres.dll,-70",7/5/2012 4:35:45 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Image Resource,Microsoft Corporation
.dic,txtfile,Text Document,,,,,,0x00010000,0x00000000,"%SystemRoot%\system32\imageres.dll,-102",7/5/2012 4:36:15 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Image Resource,Microsoft Corporation
.diff,unified_diff_file,,,,,,,0x00000000,0x00000000,,10/1/2012 4:51:42 PM,Standard,,,,,
.disco,,,,,,,,0x00000000,0x00000000,,7/5/2012 4:36:12 PM,Standard,,,,,
.diz,,,,text,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dl_,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dll,dllfile,Application Extension,application/x-msdownload,,,*,*,0x00000001,0x00000000,"imageres.dll,-67",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Image Resource,Microsoft Corporation
.doc,Word.Document.8,Microsoft Word 97 - 2003 Document,application/msword,,,,,0x00000000,0x00000008,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,1",7/5/2012 4:36:15 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.dochtml,wordhtmlfile,Microsoft Word HTML Document,,,,,,0x00000000,0x00000000,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,11",7/5/2012 4:35:42 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.docm,Word.DocumentMacroEnabled.12,Microsoft Word Macro-Enabled Document,application/vnd.ms-word.document.macroEnabled.12,document,,,,0x00000000,0x0000002c,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,15",7/5/2012 4:36:13 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.docmhtml,wordmhtmlfile,,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~1\Office14\WINWORD.EXE,-16",7/5/2012 4:36:14 PM,Standard,,Microsoft Office 2010,14.0.6024.1000,Microsoft Word,Microsoft Corporation
.docx,Word.Document.12,Microsoft Word Document,,document,,,,0x00000000,0x0000002c,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,13",7/5/2012 4:35:51 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.docxml,wordxmlfile,Microsoft Word XML Document,,,,,,0x00000000,0x0000002c,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,12",7/5/2012 4:35:42 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.dos,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dot,Word.Template.8,Microsoft Word 97 - 2003 Template,application/msword,,,,,0x00000000,0x0000002c,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,2",7/5/2012 4:36:15 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.dothtml,wordhtmltemplate,Microsoft Word HTML Template,,,,,,0x00000000,0x00000000,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,9",7/5/2012 4:35:42 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.dotm,Word.TemplateMacroEnabled.12,Microsoft Word Macro-Enabled Template,application/vnd.ms-word.template.macroEnabled.12,document,,,,0x00000000,0x0000002c,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,16",7/5/2012 4:36:13 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.dotx,Word.Template.12,Microsoft Word Template,,document,,,,0x00000000,0x0000002c,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\wordicon.exe,14",7/5/2012 4:35:51 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.dqy,dqyfile,Microsoft Excel ODBC Query File,,,,,,0x00000010,0x00000000,"C:\PROGRA~2\MICROS~1\Office14\EXCEL.EXE,-271",7/5/2012 4:35:51 PM,Standard,,Microsoft Office 2010,14.0.6112.5000,Microsoft Excel,Microsoft Corporation
.drv,drvfile,Device Driver,,system,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dsn,MSDASQL,Microsoft OLE DB Provider for ODBC Drivers,,,,,,0x00000000,0x00000000,"%CommonProgramFiles%\System\Ole DB\msdasql.dll,0",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7601.17514 (win7sp1_rtm.101119-1850),OLE DB Provider for ODBC Drivers,Microsoft Corporation
.dsp,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dsw,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.dtd,,,,,,,,0x00000000,0x00000000,,7/5/2012 4:36:12 PM,Standard,,,,,
.DVR,MediaCenter.DVR,Microsoft Recorded TV Show,,video,,,,0x00000000,0x00000000,"%SystemRoot%\ehome\ehres.dll,4",11/21/2010 12:30:48 AM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Media Center Resources,Microsoft Corporation
.DVR-MS,MediaCenter.DVR-MS,Microsoft Recorded TV Show,,video,,,,0x00000000,0x00000000,"%SystemRoot%\ehome\ehres.dll,4",11/21/2010 12:30:48 AM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Media Center Resources,Microsoft Corporation
.dwfx,Windows.XPSReachViewer,XPS Document,model/vnd.dwfx+xps,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),XPS Viewer,Microsoft Corporation
.easmx,Windows.XPSReachViewer,XPS Document,model/vnd.easmx+xps,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),XPS Viewer,Microsoft Corporation
.edrwx,Windows.XPSReachViewer,XPS Document,model/vnd.edrwx+xps,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),XPS Viewer,Microsoft Corporation
.elm,ELMFile,Microsoft Office Themes File,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\COMMON~1\MICROS~1\OFFICE14\MSOICONS.EXE,6",7/5/2012 4:35:44 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.emf,emffile,EMF File,,image,,,,0x00000000,0x00000000,"%SystemRoot%\system32\mspaint.exe,-3",7/5/2012 4:35:45 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Paint,Microsoft Corporation
.eml,Outlook.File.eml.14,E-mail Message,,,,,,0x00000000,0x00000000,,7/5/2012 4:46:09 PM,Standard,Outlook.File.eml.14,,,,
.enc,wireshark-capture-file,Wireshark capture file,,,,,,0x00000000,0x00000000,"""C:\Program Files\Wireshark\wireshark.exe"",1",7/6/2012 11:57:32 AM,Standard,,Wireshark,1.6.2,Wireshark,"The Wireshark developer community, http://www.wireshark.org/"
.eprtx,Windows.XPSReachViewer,XPS Document,model/vnd.eprtx+xps,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),XPS Viewer,Microsoft Corporation
.eps,,,application/postscript,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.erf,wireshark-capture-file,Wireshark capture file,,,,,,0x00000000,0x00000000,"""C:\Program Files\Wireshark\wireshark.exe"",1",7/6/2012 11:57:32 AM,Standard,,Wireshark,1.6.2,Wireshark,"The Wireshark developer community, http://www.wireshark.org/"
.etp,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.evt,evtfile,,,,,,,0x00000000,0x00000000,"%SystemRoot%\system32\miguiresource.dll,0",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),MIG wini32 resources,Microsoft Corporation
.evtx,evtxfile,,,,,,,0x00000000,0x00000000,"%SystemRoot%\system32\miguiresource.dll,0",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),MIG wini32 resources,Microsoft Corporation
.ex_,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.exc,txtfile,Text Document,,,,,,0x00010000,0x00000000,"%SystemRoot%\system32\imageres.dll,-102",7/5/2012 4:36:15 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Image Resource,Microsoft Corporation
.exe,exefile,Application,application/x-msdownload,,,,,0x00000738,0x00000000,%1,7/13/2009 10:53:38 PM,Standard,,,,,
.exp,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.ext,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.eyb,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.faq,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.fdc,wireshark-capture-file,Wireshark capture file,,,,,,0x00000000,0x00000000,"""C:\Program Files\Wireshark\wireshark.exe"",1",7/6/2012 11:57:32 AM,Standard,,Wireshark,1.6.2,Wireshark,"The Wireshark developer community, http://www.wireshark.org/"
.fdf,AcroExch.FDFDoc,Adobe Acrobat Forms Document,application/vnd.fdf,,,,,0x00010000,0x00000000,"C:\Windows\Installer\{AC76BA86-7AD7-1033-7B44-A93000000001}\FDFFile_8.ico,0",11/4/2011 1:26:21 PM,Standard,,,,,
.fdm,Outlook.File.fdm.14,Outlook Form Definition,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\COMMON~1\MICROS~1\OFFICE14\MSOICONS.EXE,6",7/5/2012 4:46:09 PM,Standard,,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.fif,,,application/fractals,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.fky,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.fnd,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.fnt,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.fon,fonfile,Font file,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\fontext.dll,-419",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Font Folder,Microsoft Corporation
.gadget,Windows.gadget,Windows Gadget,,,,,,0x00110000,0x00000000,"%ProgramFiles%\Windows Sidebar\sbdrop.dll,-1",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Sidebar droptarget,Microsoft Corporation
.gcsx,GCSXFile,Microsoft Office SmartArt Graphic Color Variation,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~1\Office14\OART.DLL,-3000",7/5/2012 4:35:45 PM,Standard,,Microsoft Office 2010,14.0.6106.5005,Microsoft OfficeArt,Microsoft Corporation
.gdoc,GoogleDrive.gdoc,Google document,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-1",7/7/2012 4:45:48 PM,Standard,,Google Drive,1.3.3209.2688,Google Drive,Google
.gdraw,GoogleDrive.gdraw,Google drawing,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-2",7/7/2012 4:45:48 PM,Standard,,Google Drive,1.3.3209.2688,Google Drive,Google
.gform,GoogleDrive.gform,Google form,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-3",7/7/2012 4:45:48 PM,Standard,,Google Drive,1.3.3209.2688,Google Drive,Google
.gfs,GrooveStub,Microsoft SharePoint Workspace Remote File,,,,,,0x00000000,0x00000000,%1,7/5/2012 4:34:07 PM,Standard,,,,,
.ghi,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.gif,giffile,GIF Image,image/gif,image,,,,0x00000000,0x00000000,"%SystemRoot%\System32\imageres.dll,-71",11/21/2010 12:30:49 AM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Windows Image Resource,Microsoft Corporation
.gitignore_global,gitignore_global_auto_file,,,,,,,0x00000000,0x00000000,,10/2/2012 6:58:39 PM,Standard,,,,,
.glink,GoogleDrive.glink,Google Drive link,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-4",7/7/2012 4:45:48 PM,Standard,,Google Drive,1.3.3209.2688,Google Drive,Google
.glk,GrooveLinkFile,Microsoft SharePoint Workspace Shortcut,,,,,,0x00000000,0x00000000,,7/5/2012 4:35:51 PM,Standard,,,,,
.glox,GLOXFile,Microsoft Office SmartArt Graphic Layout,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~1\Office14\OART.DLL,-3000",7/5/2012 4:35:45 PM,Standard,,Microsoft Office 2010,14.0.6106.5005,Microsoft OfficeArt,Microsoft Corporation
.gmmp,gmmpfile,WCS Gamut Mapping Profile,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\colorui.dll,-18",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft Color Control Panel,Microsoft Corporation
.gotomeeting,CitrixOnline.Collab,GoToMeeting Action,,,,,,0x00000000,0x00000000,,8/8/2012 2:10:24 PM,Standard,,,,,
.gotomeeting952,CitrixOnline.Collab952,GoToMeeting Action,,,,,,0x00000000,0x00000000,,8/8/2012 2:10:24 PM,Standard,,,,,
.gqsx,GQSXFile,Microsoft Office SmartArt Graphic Quick Style,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~1\Office14\OART.DLL,-3000",7/5/2012 4:35:45 PM,Standard,,Microsoft Office 2010,14.0.6106.5005,Microsoft OfficeArt,Microsoft Corporation
.gra,MSGraph.Chart.8,Microsoft Graph Chart,,,,,,0x00010000,0x00000000,,7/5/2012 4:35:49 PM,Standard,,,,,
.groovy,groovy_auto_file,,,,,,,0x00000000,0x00000000,,8/23/2012 11:13:38 AM,Standard,,,,,
.group,group_wab_auto_file,Contact Group File,text/x-ms-group,,,,,0x00000000,0x00000000,"%ProgramFiles%\Windows Mail\wab.exe,2",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7601.17514 (win7sp1_rtm.101119-1850),Windows Contacts,Microsoft Corporation
.grp,MSProgramGroup,Microsoft Program Group,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.grv,GrooveFile,Microsoft SharePoint Workspace File,application/vnd.groove-injector,,,,,0x00000100,0x00000000,,7/5/2012 4:36:29 PM,Standard,,,,,
.gsa,GrooveSpaceArchive,Microsoft SharePoint Workspace Space Archive,,,,,,0x00000100,0x00000000,,7/5/2012 4:35:52 PM,Standard,,,,,
.gsheet,GoogleDrive.gsheet,Google spreadsheet,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-5",7/7/2012 4:45:48 PM,Standard,,Google Drive,1.3.3209.2688,Google Drive,Google
.gslides,GoogleDrive.gslides,Google presentation,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-6",7/7/2012 4:45:48 PM,Standard,,Google Drive,1.3.3209.2688,Google Drive,Google
.gsp,gsp_auto_file,,,,,,,0x00000000,0x00000000,,8/23/2012 6:22:25 PM,Standard,,,,,
.gta,GrooveToolArchive,Microsoft SharePoint Workspace Tool Archive,,,,,,0x00000100,0x00000000,,7/5/2012 4:35:51 PM,Standard,,,,,
.gtable,GoogleDrive.gtable,Google table,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-7",7/7/2012 4:45:48 PM,Standard,,Google Drive,1.3.3209.2688,Google Drive,Google
.gz,,,application/x-gzip,compressed,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.h,,,,text,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.H1C,h1cfile,Windows Help Collection Definition File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\apds.dll,-207",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft® Help Data Services Module,Microsoft Corporation
.H1D,h1dfile,Windows Help Validator File,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.H1F,h1ffile,Windows Help Include File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\apds.dll,-219",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft® Help Data Services Module,Microsoft Corporation
.H1H,h1hfile,Windows Help Merged Hierarchy,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.H1K,h1kfile,Windows Help Index File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\apds.dll,-209",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft® Help Data Services Module,Microsoft Corporation
.H1Q,h1qfile,Windows Help Merged Query Index,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\apds.dll,-216",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft® Help Data Services Module,Microsoft Corporation
.H1S,h1sfile,Compiled Windows Help file,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\apds.dll,-210",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft® Help Data Services Module,Microsoft Corporation
.H1T,h1tfile,Windows Help Table of Contents File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\apds.dll,-211",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft® Help Data Services Module,Microsoft Corporation
.H1V,h1vfile,Windows Help Virtual Topic Definition File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\apds.dll,-212",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7600.16385 (win7_rtm.090713-1255),Microsoft® Help Data Services Module,Microsoft Corporation
.H1W,h1wfile,Windows Help Merged Keyword Index,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.hdd,progId_VirtualBox.Shell.hdd,Virtual Hard Disk,application/x-virtualbox-hdd,,,,,0x00000000,0x00000000,"""C:\Program Files\Oracle\VirtualBox\VBoxRes.dll"",-306",9/13/2012 7:54:05 AM,Standard,,Oracle VM VirtualBox,4.2.0.80737,VirtualBox Resources,Oracle Corporation
.hdp,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.hhc,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.hlp,hlpfile,Help File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\shell32.dll,23",7/13/2009 10:53:38 PM,Standard,,Microsoft® Windows® Operating System,6.1.7601.17514 (win7sp1_rtm.101119-1850),Windows Shell Common Dll,Microsoft Corporation
.hol,Outlook.File.hol.14,Outlook Holidays,,,,,,0x00000000,0x00000000,"C:\Windows\Installer\{90140000-0011-0000-0000-0000000FF1CE}\outicon.exe,6",7/5/2012 4:46:09 PM,Standard,Outlook.File.hol.14,Microsoft Office 2010,14.0.6009.1000,Microsoft Office 2010 component,Microsoft Corporation
.hpp,,,,text,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.hqx,,,application/mac-binhex40,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.hta,htafile,HTML Application,application/hta,text,,,,0x00100000,0x00000000,"C:\Windows\System32\mshta.exe,1",7/13/2009 10:53:38 PM,Standard,,Windows® Internet Explorer,8.00.7600.16385 (win7_rtm.090713-1255),Microsoft (R) HTML Application host,Microsoft Corporation
.htc,,,text/x-component,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.htm,ChromeHTML,Chrome HTML Document,text/html,text,,,,0x00000000,0x00000000,"C:\Users\lpjharri\AppData\Local\Google\Chrome\Application\chrome.exe,0",7/6/2012 11:08:02 AM,Standard,ChromeHTML,Google Chrome,21.0.1180.89,Google Chrome,Google Inc.
.html,ChromeHTML,Chrome HTML Document,text/html,text,,,,0x00000000,0x00000000,"C:\Users\lpjharri\AppData\Local\Google\Chrome\Application\chrome.exe,0",7/6/2012 11:08:02 AM,Standard,ChromeHTML,Google Chrome,21.0.1180.89,Google Chrome,Google Inc.
.htt,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.htw,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.htx,,,,,,,,0x00000000,0x00000000,,7/13/2009 10:53:38 PM,Standard,,,,,
.hxa,MSHelp.hxa.2.5,Microsoft Help Attribute Definition File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-206",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
.hxc,MSHelp.hxc.2.5,Microsoft Help Collection Definition File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-207",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
.hxd,MSHelp.hxd.2.5,Microsoft Help Validator File,application/octet-stream,system,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-213",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
.hxe,MSHelp.hxe.2.5,Microsoft Help Samples Definition File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-208",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
.hxf,MSHelp.hxf.2.5,Microsoft Help Include File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-219",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
.hxh,MSHelp.hxh.2.5,Microsoft Help Merged Hierarchy File,application/octet-stream,system,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-214",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
.hxi,MSHelp.hxi.2.5,Microsoft Help Compiled Index File,application/octet-stream,system,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-215",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
.hxk,MSHelp.hxk.2.5,Microsoft Help Index File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-209",7/5/2012 4:35:46 PM,Standard,,Microsoft ® Help 2.5,2.05.50727.4039 (QFE.050727-4000),Microsoft® Help Data Services Module,Microsoft Corporation
